# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1883340189
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-736.668,0.999846,0.00470749,10,1023,0,748.996,-1.09625,0.168606,-0.742028,-0.461015,0.371844,-0.278107,0.692538,0.0521346,-0.675989,1.56616,-0.301743,-0.200898,1.73918,-0.574559,-1.25034,1.09561,1.67065,0.435366,-0.771913,-1.81342,-1.72106,-1.83866,4.31992,5.18071,-0.884224,-0.508472,1.92486,1.96471,-1.51069,2.75187,0.724186,-0.0267316,-0.919651,1.50172,0.246493,1.28963,-1.91382,-1.27196,-0.677194,0.2534,2.25431,-0.0458474,-0.681623,-1.17982,1.48116,0.557912,0.715294,2.37267,-0.050759,1.88894,-3.17246,-0.963698,3.82707,-1.29502,1.82364,0.0873719,-1.06139,0.566631,-0.301743,-0.200898,1.73918,-0.574559,-1.25034,1.09561,1.67065,0.435366,1.81756,-1.36392,0.113287,-0.230649,-2.01131,0.590972
-734.727,0.999878,0.00495292,10,1023,0,748.861,-0.440505,0.180555,-0.892995,-0.806717,-0.283137,-0.138465,-0.0735161,-0.175809,-0.306702,0.570589,-0.478014,0.876099,-1.42645,0.20019,-0.0336325,1.38588,1.16202,-0.294887,-1.47184,0.991117,-2.59101,-0.0667472,5.27882,4.75724,-4.31587,1.38134,-0.153085,0.316906,2.58774,-0.253197,-0.0132432,2.28605,-4.23908,0.793071,-0.159822,-1.04576,1.96586,-1.20868,-1.32703,0.913878,1.56762,0.381706,-0.367684,0.29175,0.695779,-0.316993,-2.03186,1.95182,-13.3871,1.14576,-0.355239,-1.56969,-0.00280966,-3.49348,-2.30591,-18.8663,-27.6603,0.248384,-0.478014,0.876099,-1.42645,0.20019,-0.0336325,1.38588,1.16202,-0.294887,-1.13644,10.2087,-0.0258855,3.23811,0.284579,-1.24207
-745.743,0.998377,0.00521548,9,1023,0,756.021,-1.35146,0.470334,0.133696,0.229812,2.11683,0.173094,0.09125,0.0626573,0.219101,1.58364,0.654212,0.577058,-0.0818019,2.20121,-1.118,0.233312,0.109765,0.343694,-4.4856,-2.98882,-1.47261,-0.622032,6.55804,4.77279,-1.872,-0.24255,1.16612,3.7191,0.309616,0.583448,0.924933,-1.1315,1.26569,-0.252606,0.456517,-1.21562,1.78116,0.0170697,0.689769,-1.8008,-1.45574,0.0535932,-0.0277133,-1.53672,-0.709224,0.68694,-0.800106,2.64441,0.212054,0.517379,0.262879,-0.654943,3.15439,-1.66626,0.867686,-0.176996,1.36667,2.70388,0.654212,0.577058,-0.0818019,2.20121,-1.118,0.233312,0.109765,0.343694,-0.887344,-0.890779,1.18086,1.22042,2.30796,-1.65618
-744.446,0.999741,0.0054697,10,1023,0,755.621,-1.28116,0.971806,-1.21647,0.976677,-0.246643,0.279914,-0.717728,-0.165203,-0.20491,0.302081,-1.23732,-0.221043,0.606741,0.821606,0.345964,-0.00940876,-0.332243,-0.867898,-6.50022,-4.17362,-1.71278,-1.44397,4.69223,5.21913,-0.466848,0.467977,0.532118,-0.322933,4.5516,-0.190496,-0.643342,1.81772,1.84715,-0.505328,0.468928,0.803015,0.357686,3.19749,-1.16161,0.284912,-0.0821677,-0.506838,-0.534626,-0.447024,0.0436701,-0.429349,2.93747,-1.96269,-8.44168,0.97582,-1.20355,-0.168328,-0.135952,0.487736,-1.73112,0.209055,-0.131065,-1.42539,-1.23732,-0.221043,0.606741,0.821606,0.345964,-0.00940876,-0.332243,-0.867898,-0.976078,-0.968973,-1.87946,-0.712946,-1.02922,0.883796
-749.617,0.999919,0.00576023,10,1023,0,760.301,-0.913851,-0.571723,3.18243,-0.347481,0.626218,-0.189571,-1.26537,-1.09425,-0.353838,1.83617,-0.308834,0.34508,-0.951122,-0.159136,-0.661723,-0.166995,1.39942,0.748332,-4.14616,-4.77521,-1.5767,-1.77007,5.15837,5.20471,-1.66006,-1.55331,1.09003,-3.75061,-0.625532,0.820099,-0.19978,0.922582,0.575787,0.383348,2.16263,0.146501,0.564285,-1.19551,0.442562,0.310946,-1.68808,0.865177,1.51361,1.09739,-0.828436,-0.311728,1.91058,-1.40721,12.067,-0.498945,3.42597,1.30204,1.36794,0.884335,-1.33211,-0.591585,0.957442,1.51593,-0.308834,0.34508,-0.951122,-0.159136,-0.661723,-0.166995,1.39942,0.748332,0.202145,-1.05553,-0.993332,-2.84847,0.230435,0.396474
-741.178,0.999667,0.00606856,10,1023,0,760.114,-0.629279,-0.00389826,-0.223872,0.0944331,-0.976826,-0.630384,-0.579685,-0.401749,-0.682086,-0.0297029,-1.05757,0.33447,0.636719,1.24911,0.756568,1.1615,-1.46471,-0.741075,-3.33053,-3.47304,-0.99271,0.00440854,4.93847,5.67279,3.67569,-0.831196,5.50203,0.480968,1.67794,-0.0133451,1.24556,-0.338286,-0.587249,0.644133,-1.66658,0.772525,-1.08532,0.440316,0.0697101,2.30715,0.18559,-0.766133,-0.947444,-2.00276,-0.964702,1.54002,-0.197305,2.1157,-14.118,0.0849959,0.0999693,-3.66805,-1.06077,-11.0804,-3.02583,6.825,-9.11582,-1.94068,-1.05757,0.33447,0.636719,1.24911,0.756568,1.1615,-1.46471,-0.741075,-0.459163,-0.826634,-0.256049,9.54896,-0.462072,2.68384
-743.933,0.999985,0.00638677,9,511,0,756.158,-0.418332,0.112679,-0.0691951,0.0563271,-1.68218,-0.546433,-1.07146,-1.2046,-0.73741,0.0611442,-1.16275,0.0997587,0.55706,0.690922,0.211687,0.355644,-0.927218,-1.36269,-4.7668,-3.11995,-1.75084,-0.436076,4.97719,5.67001,1.10116,0.52164,0.672168,-0.79376,-3.34361,-0.965773,-0.866615,-2.17496,-1.42123,-0.0812848,0.0322465,-0.876474,-0.314579,-2.42082,-1.1828,-1.75307,1.38593,-0.571887,-1.36067,1.11998,-2.28967,-0.108378,0.235193,-0.71961,26.2134,0.165596,0.0706647,4.36645,-1.53796,8.03658,0.470287,-2.36474,7.66168,1.29621,-1.16275,0.0997587,0.55706,0.690922,0.211687,0.355644,-0.927218,-1.36269,-0.968298,-2.13882,-0.919844,-10.1662,0.00775615,2.13146
-744.037,0.999978,0.00672486,9,1023,0,752.41,-1.30053,0.379396,0.583701,1.51958,-0.796706,-0.597612,-0.44022,-0.0979823,-1.22151,0.785495,-0.459923,-0.918716,0.637182,1.7669,0.478437,0.50015,0.413692,0.476963,-4.9354,-2.22483,-1.41705,-1.88294,4.76834,5.42907,1.1696,-0.151208,-0.591366,-1.54419,-2.75146,-1.98943,-1.45612,-1.93468,-0.441928,-0.62736,-1.35379,0.666881,0.618056,-0.0961622,0.234316,0.387334,-0.973158,-1.15974,-0.667423,-1.39188,0.872346,0.089573,-0.318143,3.14254,7.37153,0.406664,0.675344,4.95564,-0.875915,-1.67892,0.098444,1.90808,-0.988194,0.0344081,-0.459923,-0.918716,0.637182,1.7669,0.478437,0.50015,0.413692,0.476963,-0.874737,-1.28238,5.18825,-1.83543,-0.643478,1.48828
-738.656,0.999997,0.00707677,9,511,0,751.284,-0.800166,-0.151818,-0.366171,-0.427248,-0.329167,-1.29077,-0.393026,-0.443351,-0.531862,0.598858,0.36335,0.974409,-0.551811,-1.57553,-0.447478,-0.25653,-0.594324,-0.343319,-1.83036,-1.27727,-3.22335,-1.52302,5.38871,5.2219,1.31553,1.06932,2.15501,3.20925,-1.0843,-0.539391,-2.42859,-2.3966,1.8756,-0.512957,-0.351143,-0.591677,1.0756,1.66238,0.221681,1.4882,-0.895426,-0.468949,-0.964712,-1.48506,-0.462215,0.120796,-2.31559,3.23178,-4.72957,0.558101,1.49217,-0.197662,0.276098,-3.73571,-3.17062,-1.90177,1.1357,-0.529769,0.36335,0.974409,-0.551811,-1.57553,-0.447478,-0.25653,-0.594324,-0.343319,-0.211626,-0.356342,-0.896372,0.407107,0.547411,0.840332
-735.612,0.999798,0.00744278,9,511,0,747.239,-0.835409,-0.680354,-0.867572,-1.60123,-0.253463,-0.150846,0.391564,0.10172,-0.472856,0.620486,0.357831,0.868514,1.47921,-1.62858,-0.891169,-0.476419,0.593087,-0.0510609,-0.51591,-0.410648,-2.08662,-2.35512,5.6337,5.41221,3.12884,1.03478,-0.488947,2.4807,1.57604,-1.64058,1.01966,1.74234,-0.876396,-0.0764755,0.236054,0.743295,-1.26979,-0.901624,-0.0689469,-0.0583294,-1.00813,-0.309812,2.29777,-0.555228,-2.39611,-0.382875,0.0232801,-0.669203,4.1633,-1.48724,-4.18548,-3.06842,1.3821,5.23407,3.77381,5.83276,-2.78189,-0.218341,0.357831,0.868514,1.47921,-1.62858,-0.891169,-0.476419,0.593087,-0.0510609,4.49496,1.12614,-0.20111,-0.91219,1.02562,1.57277
