# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=744051095
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,index.1,index.2,index.3,index.4
-736.458,0.99976,0.0127193,8,255,0,756.596,-0.812144,-0.0961984,0.562095,-0.69856,-0.639228,-0.38822,-0.120447,0.26145,-0.839922,1.35172,0.239627,1.67392,-0.744046,0.428729,-1.6553,-0.136441,-2.74803,-0.346387,-0.914982,-1.14219,1.08385,0.0110793,0.350095,0.248393,4.65313,5.38615,0.990558,0.995441,0.000437415,0.248645,0.402151,0.147307,0.155538,0.194528,0.243792,0.327313,0.12914,0.242652,0.240499,0,0,0,0,0,0,0.232586,0.236146,0.251603,0.268785,0,0,0,0,0.226271,0.237625,0.254456,0.207971,0.306454,0,0,0,8,10,6,9
-733.125,0.999959,0.0134675,8,255,0,745.334,-0.315303,-0.128389,1.41847,-0.746871,-1.29509,-0.712434,-0.749532,0.570181,-0.786457,2.11027,0.577309,0.621996,0.0676245,-0.64126,-1.23885,-0.940231,-1.5482,-0.501023,0.140805,1.63827,0.495359,0.0144001,0.797855,0.23315,5.80721,4.80404,0.997003,0.99187,0.000437415,0.265962,0.435147,0.211216,0.169928,0.214037,0.210999,0.337542,0.208006,0.262841,0.258794,0,0,0,0,0,0,0.269533,0.195377,0.274721,0.269135,0,0,0,0,0.233933,0.232446,0.289194,0.230972,0.364482,0,0,0,8,10,6,9
-736.949,0.999542,0.0142534,8,255,0,747.514,-0.686243,-0.582843,0.985177,-0.865655,-0.684422,-1.08701,-0.293223,0.183528,-1.06608,-0.649606,0.271692,1.44688,0.943193,0.27277,0.673094,0.784763,1.12096,0.0746,-0.481315,-2.33953,0.750357,0.0145692,0.0818071,0.251788,4.98482,5.02094,0.993205,0.993445,0.000437415,0.211463,0.464069,0.178322,0.199067,0.155322,0.249837,0.322344,0.157389,0.250537,0.252923,0,0,0,0,0,0,0.251229,0.25387,0.248027,0.259631,0,0,0,0,0.225565,0.260342,0.282767,0.22644,0.244325,0,0,0,8,10,6,9
-732.969,0.996313,0.0150533,8,255,0,746.261,-0.35042,-0.226109,1.52929,-0.990791,-1.45332,-1.35399,-0.703294,-0.885832,0.19997,1.33448,-1.14576,0.526367,-1.53695,0.269635,1.10178,-0.369926,1.38705,-1.02248,0.0164613,-1.06093,0.519162,0.0428758,0.484843,0.111904,4.90539,5.24024,0.992648,0.994729,0.000437415,0.257956,0.462537,0.189697,0.155607,0.162481,0.213611,0.198182,0.302278,0.25373,0.235153,0,0,0,0,0,0,0.255055,0.216778,0.224645,0.280912,0,0,0,0,0.229371,0.241796,0.238266,0.259767,0.283497,0,0,0,8,10,6,9
-730.337,0.995505,0.0157473,8,255,0,745.989,-0.909844,-0.183402,1.47496,-0.501441,-0.397186,-0.455137,0.0538663,-0.414541,-0.215352,0.355989,-0.10447,1.90749,0.588843,-0.225673,0.313318,-0.597144,1.90571,0.812738,-0.60895,1.38826,0.720175,0.233683,0.556679,0.232783,5.28268,4.87553,0.994947,0.992427,0.000437415,0.216825,0.476499,0.180538,0.191884,0.185512,0.247147,0.189959,0.212954,0.254344,0.235491,0,0,0,0,0,0,0.23707,0.247174,0.241523,0.294053,0,0,0,0,0.235129,0.255926,0.236745,0.244782,0.268816,0,0,0,8,10,6,9
-729.717,0.999826,0.0164244,7,127,0,738.713,-0.802724,-0.00216319,1.44131,-0.391407,-0.367015,-0.485216,-0.188851,-0.497166,-0.273607,0.246323,-0.245369,1.99516,0.544879,-0.189874,0.468349,-0.712213,1.98893,0.877085,-0.576927,1.48792,0.720777,0.207902,0.549774,0.242616,5.09748,4.74351,0.993925,0.991367,0.000437415,0.251791,0.487388,0.202739,0.205592,0.192042,0.227329,0.190711,0.216791,0.25976,0.241543,0,0,0,0,0,0,0.251057,0.253457,0.241965,0.271437,0,0,0,0,0.243602,0.256397,0.243095,0.252694,0.275953,0,0,0,8,10,6,9
-732.388,0.998207,0.0173108,8,255,0,745.511,-0.561028,-0.24499,1.5164,-0.984515,-0.486142,-0.970541,-0.842624,-0.539777,-0.127551,0.94078,0.578728,-1.99858,-0.551044,0.192582,-0.474714,0.716874,-1.96865,-0.860421,0.564999,-1.51083,0.362559,0.0698946,0.221877,0.422839,5.45413,5.09559,0.99574,0.993914,0.000437415,0.269994,0.409845,0.221052,0.253317,0.221915,0.229931,0.249701,0.27836,0.267598,0.262821,0,0,0,0,0,0,0.261771,0.282992,0.262352,0.267709,0,0,0,0,0.227033,0.23648,0.259894,0.294057,0.393246,0,0,0,8,10,6,9
-735.326,0.998724,0.018151,7,255,0,744.897,-0.219115,0.363284,1.06435,-0.566135,-1.45844,-0.432493,0.160383,0.916853,-0.806759,-1.081,-1.11118,1.22648,0.169555,-1.21589,0.807927,-0.954181,2.60742,1.11421,-0.140905,0.800695,0.651635,0.63994,0.508,0.0223025,4.76734,5.15739,0.991569,0.994276,0.000437415,0.275589,0.37435,0.172501,0.10463,0.185214,0.25018,0.352329,0.15136,0.246919,0.243508,0,0,0,0,0,0,0.244322,0.172698,0.256554,0.315209,0,0,0,0,0.24378,0.246113,0.24911,0.242314,0.241244,0,0,0,8,10,6,9
-730.326,0.990903,0.0190402,7,127,0,742.45,-1.20181,0.251285,1.83354,-1.06682,0.220954,-1.2936,-0.0150948,0.514289,0.791057,0.14179,-0.0253421,0.289104,-0.361212,-0.417253,0.406263,0.557448,-0.0119197,-0.455889,-0.846804,-0.67867,0.471897,0.803162,0.117145,0.0589748,5.54837,4.97806,0.996121,0.99316,0.000437415,0.244354,0.405165,0.148055,0.241726,0.135074,0.221936,0.267941,0.294264,0.253756,0.230087,0,0,0,0,0,0,0.23788,0.265156,0.233275,0.260015,0,0,0,0,0.229472,0.242551,0.248108,0.251045,0.244189,0,0,0,8,10,6,9
-732.496,0.993533,0.0195609,7,127,0,741.285,-0.0769793,-0.245194,1.47111,-0.218575,-1.84695,-0.999554,-0.10685,0.456148,-1.42186,-0.67204,-0.910747,-0.575714,0.344526,0.0129499,0.294094,0.483036,0.167657,0.692099,-0.0067635,-1.55311,0.685841,1.33565,0.138502,0.0366159,4.47859,4.9145,0.988778,0.992714,0.000437415,0.200428,0.446599,0.203354,0.077395,0.130248,0.215982,0.28794,0.100881,0.246512,0.195551,0,0,0,0,0,0,0.231419,0.196217,0.214039,0.23398,0,0,0,0,0.21922,0.224456,0.2278,0.216773,0.221132,0,0,0,8,10,6,9
-733.137,0.845987,0.020218,7,127,0,748.694,-0.0147239,-0.0392614,1.13496,-1.57715,-1.37406,-1.75227,-1.16978,0.355888,-0.0668579,-0.0773242,-0.620008,-0.610014,-0.860426,0.0615873,0.786001,0.240701,-0.554981,-1.14537,-1.36847,-1.73599,0.393503,0.259793,0.454868,0.0945694,5.96856,5.23553,0.997449,0.994704,0.000437415,0.294171,0.397724,0.185658,0.198011,0.17549,0.211048,0.327327,0.291929,0.270662,0.244602,0,0,0,0,0,0,0.256039,0.273421,0.24163,0.291604,0,0,0,0,0.238501,0.248324,0.27527,0.26763,0.267443,0,0,0,8,10,6,9
-732.851,0.996284,0.0144174,8,255,0,746.208,-1.21438,0.20488,1.24581,-0.0714039,0.284353,-0.362904,-0.170187,0.871313,0.359967,0.178752,-0.636474,1.81341,1.08505,-0.417491,-0.620921,-0.272948,-1.36863,-1.10922,1.24198,0.642524,0.80168,0.146157,0.800887,0.220111,4.97088,4.63887,0.993111,0.990424,0.000437415,0.247013,0.428665,0.208408,0.258961,0.172675,0.195726,0.35784,0.27067,0.273825,0.25179,0,0,0,0,0,0,0.26798,0.324668,0.226358,0.253365,0,0,0,0,0.241091,0.248603,0.291734,0.270033,0.262583,0,0,0,8,10,6,9
-733.433,0.999818,0.0150248,8,255,0,744.604,-0.824671,0.131703,2.00609,-0.367811,-1.82592,-0.551548,-0.27065,-0.244168,-0.303131,0.294,-1.56691,-0.513141,1.66044,-0.795103,0.217639,-0.48071,0.154957,-0.383219,1.76528,0.637871,0.449732,0.174071,0.544491,0.109998,6.73183,5.58892,0.998809,0.996275,0.000437415,0.232209,0.409138,0.195028,0.112319,0.182523,0.201895,0.203798,0.19958,0.249158,0.195835,0,0,0,0,0,0,0.242502,0.129663,0.225329,0.251926,0,0,0,0,0.219179,0.224251,0.224734,0.223661,0.234689,0,0,0,8,10,6,9
-733.866,0.998251,0.0157824,7,255,0,740.264,-0.722866,0.315842,1.83852,-0.445353,-2.05417,-0.496817,-0.315137,-0.152434,-0.253425,0.165444,-1.58984,-0.57876,1.49923,-0.743052,0.109843,-0.354954,0.561958,-0.467244,1.81769,0.648106,0.431261,0.213674,0.572168,0.123869,6.84644,5.36186,0.998938,0.99533,0.000437415,0.249434,0.387026,0.19398,0.108129,0.190585,0.202772,0.214161,0.207039,0.254701,0.192562,0,0,0,0,0,0,0.242285,0.115822,0.237118,0.255687,0,0,0,0,0.220602,0.224315,0.227676,0.225586,0.234341,0,0,0,8,10,6,9
-732.159,0.995862,0.0164994,7,127,0,744.626,-0.744279,-0.508053,0.807991,-0.445657,0.0518409,-0.52088,-0.231031,-0.387652,-0.708008,-0.185829,-0.624111,-0.497981,-0.480661,0.451197,0.545615,0.151504,0.225516,0.330703,0.0951271,2.15838,0.669329,0.218853,0.329629,0.106655,4.05525,4.39891,0.982964,0.987858,0.000437415,0.208194,0.3879,0.215155,0.27657,0.206783,0.240372,0.221775,0.187012,0.253694,0.236328,0,0,0,0,0,0,0.241251,0.271842,0.236833,0.254159,0,0,0,0,0.243422,0.249037,0.245992,0.239842,0.24992,0,0,0,8,10,6,9
-732.188,0.997221,0.0171343,6,127,0,749.846,-0.734347,-0.140885,1.47477,-1.13093,-1.3781,-0.930264,-0.513777,-0.596637,-0.0323485,0.581096,-0.932514,-0.339431,-0.243262,-0.0974608,0.290105,0.225876,0.252269,0.100252,0.231335,1.46907,0.622062,0.224762,0.171544,0.0494099,4.37284,4.17162,0.987542,0.984807,0.000437415,0.260143,0.488208,0.160023,0.140491,0.177445,0.218247,0.209624,0.273267,0.273371,0.214598,0,0,0,0,0,0,0.243329,0.236093,0.24931,0.262022,0,0,0,0,0.241679,0.245226,0.244518,0.249369,0.254713,0,0,0,8,10,6,9
-731.763,0.987574,0.0178389,8,255,0,745.839,-1.5724,0.704683,1.43904,-0.738877,-0.266256,-0.214879,0.187183,0.326761,-0.135801,1.25532,0.666762,-0.459785,-0.402493,0.637205,-0.924509,1.04892,-1.84782,-1.50757,-1.04318,0.30187,0.590044,0.284714,0.222451,0.331058,5.81713,5.81847,0.997033,0.997037,0.000437415,0.287286,0.382648,0.147321,0.185703,0.190307,0.229335,0.244125,0.197563,0.25056,0.221328,0,0,0,0,0,0,0.22547,0.243746,0.24579,0.262175,0,0,0,0,0.213503,0.236023,0.244205,0.217808,0.303221,0,0,0,8,10,6,9
-730.841,0.990445,0.0181326,8,255,0,741.413,0.647424,-0.0776799,0.257861,-1.16079,-1.16758,-0.964433,-0.718298,-0.720258,-0.44264,0.177431,-1.22903,-0.825596,1.18928,-0.751778,0.625524,0.583766,2.05727,0.813452,1.04332,0.0199032,0.823529,0.1943,0.803191,0.389924,4.44644,5.68917,0.988416,0.996629,0.000437415,0.352098,0.416638,0.183395,0.182566,0.208652,0.243772,0.243477,0.287563,0.289898,0.23879,0,0,0,0,0,0,0.251322,0.250334,0.280968,0.320896,0,0,0,0,0.242393,0.259794,0.259652,0.280191,0.329355,0,0,0,8,10,6,9
-732.044,0.977735,0.0185498,8,255,0,742.514,0.328933,-0.64254,-0.105291,-0.658834,-1.23381,-1.04534,-0.856166,-0.435285,-1.06889,0.243645,-1.83309,-0.760757,1.24985,-0.00598785,0.93426,-0.304027,1.52414,0.935429,0.910903,-0.496586,0.790887,0.233749,0.789034,0.235585,5.03887,5.50636,0.993561,0.995956,0.000437415,0.23777,0.321262,0.235482,0.164431,0.185644,0.208967,0.268173,0.182883,0.268509,0.185673,0,0,0,0,0,0,0.255787,0.180776,0.203335,0.227973,0,0,0,0,0.216014,0.223451,0.240627,0.215101,0.270128,0,0,0,8,10,6,9
-730.689,0.987367,0.0184033,8,255,0,743.952,-1.29413,0.265523,1.03477,-0.382456,0.119149,-0.529813,-0.105591,0.458655,-0.00541655,0.75082,0.234668,0.344877,-1.04472,0.781848,-1.95931,0.0415655,-1.39424,0.0541677,0.854959,0.980304,0.63911,0.178627,0.19438,0.142356,5.07648,5.57195,0.993797,0.996211,0.000437415,0.252171,0.355216,0.182324,0.234964,0.168715,0.210164,0.276116,0.220974,0.244207,0.227909,0,0,0,0,0,0,0.234486,0.252074,0.229482,0.244089,0,0,0,0,0.222025,0.232429,0.246776,0.234934,0.254432,0,0,0,8,10,6,9
-738.522,0.982766,0.0186753,8,255,0,754.046,-0.325036,-0.566561,0.12758,-0.43598,-0.971413,-1.24092,-1.05761,-0.324018,-1.07125,0.765641,-2.30701,0.196732,-0.71451,-0.948134,1.47188,0.804702,0.854162,-0.466014,-0.574071,-0.268187,0.719357,0.0395425,0.677199,0.0687411,5.80562,5.15934,0.996998,0.994287,0.000437415,0.211582,0.305363,0.227503,0.167431,0.142305,0.159034,0.241806,0.157737,0.210826,0.191834,0,0,0,0,0,0,0.237625,0.179283,0.154381,0.170999,0,0,0,0,0.196322,0.198263,0.206173,0.198119,0.218336,0,0,0,8,10,6,9
-737.398,0.999089,0.0187407,8,255,0,752.49,-1.00006,0.250285,1.78183,-1.66881,-1.26988,-1.20105,-0.907298,-0.288906,-0.161308,1.84536,-0.117795,1.4582,0.150748,-1.06032,0.453671,-1.77079,1.24128,0.255692,0.679399,-0.971812,0.33514,0.138207,0.0630093,0.372745,6.23771,4.98545,0.998049,0.99321,0.000437415,0.267462,0.37557,0.163089,0.181742,0.18512,0.200074,0.234406,0.24197,0.252861,0.207103,0,0,0,0,0,0,0.228746,0.232995,0.233734,0.236903,0,0,0,0,0.181142,0.197511,0.235454,0.243868,0.399448,0,0,0,8,10,6,9
-737.664,0.992677,0.0195293,8,255,0,747.444,-1.11564,-0.708523,2.28378,-0.518722,-0.932784,-0.450723,-0.346857,0.215474,-0.445134,0.469112,-0.35544,-1.56848,-0.26906,0.876677,-0.509694,1.99084,-0.930597,-0.214438,-0.575692,1.32204,0.492825,0.0537121,0.0183057,0.53662,5.06592,5.39853,0.993731,0.995497,0.000437415,0.176396,0.480728,0.19032,0.160986,0.195508,0.203636,0.25193,0.195939,0.24291,0.235342,0,0,0,0,0,0,0.239426,0.238132,0.239639,0.239964,0,0,0,0,0.211652,0.220581,0.273397,0.212125,0.299607,0,0,0,8,10,6,9
-731.396,0.979835,0.0200368,7,255,0,750.824,-0.294265,0.300689,0.719589,-1.11372,-1.46986,-1.34343,-0.757582,-0.242301,-0.585703,0.975388,0.702097,-0.785184,-0.887982,-0.896654,-0.316486,1.50546,0.103969,-0.787413,-0.421026,2.11266,0.394249,0.22102,0.537639,0.249222,5.32254,4.74911,0.995143,0.991415,0.000437415,0.319839,0.356459,0.21283,0.190392,0.198146,0.237125,0.275506,0.249509,0.261634,0.250388,0,0,0,0,0,0,0.262732,0.228033,0.239978,0.300593,0,0,0,0,0.220146,0.245777,0.269899,0.253661,0.332361,0,0,0,8,10,6,9
-731.366,0.991452,0.0199496,8,255,0,748.742,-0.860546,-0.523744,1.59808,-0.346834,-0.565348,-0.594829,-0.370092,0.376224,0.32246,0.636361,-1.91481,0.567948,0.629243,-0.423613,0.767929,-1.08324,0.918426,0.337601,0.478028,-0.908297,0.502769,0.00978262,0.41667,0.199565,4.77942,4.82102,0.991669,0.992006,0.000437415,0.212272,0.438585,0.227496,0.208801,0.206367,0.225452,0.297399,0.291794,0.267822,0.263112,0,0,0,0,0,0,0.272972,0.255829,0.25357,0.271114,0,0,0,0,0.243689,0.251797,0.279956,0.277865,0.290203,0,0,0,8,10,6,9
-729.139,0.998695,0.0203934,7,255,0,742.445,-1.16835,-0.0631096,1.5612,0.138501,0.187057,-0.15641,-0.248247,0.0365336,0.0276961,0.934465,-1.43606,0.657075,0.675345,-0.748966,0.453511,-1.07981,0.749613,0.128376,0.193913,-0.896817,0.611413,0.0242247,0.459415,0.31178,5.34217,4.81395,0.995237,0.99195,0.000437415,0.233297,0.450069,0.255989,0.261665,0.22328,0.213722,0.244335,0.243342,0.270249,0.259437,0,0,0,0,0,0,0.274437,0.278756,0.249106,0.24154,0,0,0,0,0.255078,0.24984,0.266313,0.265791,0.32249,0,0,0,8,10,6,9
-727.169,0.996742,0.0211824,7,255,0,736.919,-1.46192,-0.128852,0.741728,0.00886251,-0.866538,-0.0624482,0.119859,0.0911963,0.126046,0.929281,-1.7019,-0.0888106,0.660722,-0.867172,0.809924,0.087744,0.102991,1.18727,-0.450513,1.04574,1.2742,0.0705958,0.51075,0.79792,5.06993,5.60366,0.993756,0.996329,0.000437415,0.173676,0.385103,0.199948,0.0765011,0.185992,0.223189,0.21701,0.224538,0.236502,0.20599,0,0,0,0,0,0,0.2317,0.164159,0.225563,0.241474,0,0,0,0,0.1934,0.216211,0.212504,0.217017,0.338588,0,0,0,8,10,6,9
-730.417,0.980855,0.0218908,7,255,0,744.563,-1.51697,-0.0415421,1.76968,-0.248683,0.0305857,-0.333075,-0.0446691,-0.00891964,0.123831,0.962744,0.427969,1.1614,-0.252394,-1.72529,-2.43669,0.109596,1.20254,0.455005,0.124042,1.50178,0.506984,0.432939,0.298392,0.347681,4.57706,4.93215,0.98982,0.992841,0.000437415,0.218308,0.410229,0.201002,0.224579,0.194251,0.218039,0.221128,0.232873,0.261042,0.220047,0,0,0,0,0,0,0.239806,0.254831,0.235385,0.250723,0,0,0,0,0.219697,0.236862,0.239052,0.247302,0.303633,0,0,0,8,10,6,9
-732.764,0.980131,0.021819,8,255,0,749.414,-0.688932,-0.0852574,1.77461,-0.817572,-0.545167,-0.720656,-0.0810111,0.710783,0.00641503,0.370675,0.276348,-1.42587,0.612465,1.94839,1.85812,0.00169488,0.786355,-0.0562241,-0.183774,-2.13396,0.536976,0.789692,0.916074,0.0684522,5.07402,4.98658,0.993782,0.993217,0.000437415,0.25244,0.475592,0.186139,0.209113,0.194083,0.252866,0.340146,0.261748,0.283113,0.268998,0,0,0,0,0,0,0.251524,0.299042,0.267857,0.390235,0,0,0,0,0.266553,0.274752,0.285109,0.275884,0.280632,0,0,0,8,10,6,9
-736.69,0.973065,0.0217093,7,127,0,747.786,-0.637515,0.459188,1.93755,0.0386444,-1.33946,-0.177952,0.573747,0.301848,-0.431435,-0.752516,-0.655263,-1.38259,1.042,1.45711,1.70412,0.921596,1.49848,0.135016,1.89044,-0.915648,0.520995,1.09846,0.304064,0.11636,5.75883,5.32728,0.996855,0.995166,0.000437415,0.230472,0.391771,0.19407,0.105323,0.177093,0.241174,0.21632,0.158724,0.218164,0.236215,0,0,0,0,0,0,0.235014,0.169964,0.223775,0.264375,0,0,0,0,0.222259,0.237152,0.231689,0.217386,0.211321,0,0,0,8,10,6,9
-737.724,0.999853,0.0212623,7,255,0,747.081,-0.780432,-0.00207565,2.08321,-0.362819,0.191331,-0.454135,-0.549815,0.526669,0.0264166,-0.00240778,-0.331307,-0.962423,0.180663,1.41022,1.50752,1.69467,0.526002,-1.07815,1.63473,-1.10612,0.53887,1.75688,0.450673,0.327429,5.84261,4.40627,0.997107,0.987946,0.000437415,0.230595,0.472959,0.198486,0.249215,0.190904,0.183195,0.283748,0.233277,0.300659,0.199233,0,0,0,0,0,0,0.250319,0.296548,0.243163,0.23581,0,0,0,0,0.231764,0.226568,0.289514,0.259053,0.257361,0,0,0,8,10,6,9
-732.133,0.999849,0.0220902,7,127,0,746.621,-0.688011,-0.500283,1.13321,-1.04388,-1.14533,-1.03834,-0.698665,-0.608756,-0.544273,1.67451,1.15145,1.31808,-0.691122,-1.30327,-1.55496,-1.13564,-1.05129,-0.132185,0.2627,1.0693,0.518786,0.0461341,0.0937152,0.180422,4.4307,4.98064,0.988234,0.993177,0.000437415,0.256935,0.445672,0.207029,0.198551,0.2075,0.237854,0.246379,0.252619,0.262644,0.258157,0,0,0,0,0,0,0.260116,0.258353,0.260212,0.266171,0,0,0,0,0.241907,0.252968,0.25595,0.258103,0.338862,0,0,0,8,10,6,9
-734.845,0.994779,0.0229358,7,127,0,748.004,-1.16452,-0.0678927,1.21901,-0.906245,-0.865742,-0.689728,-0.610665,0.334256,-0.104664,1.28082,0.903441,1.15991,-0.915932,0.0486725,0.960592,-1.97702,-3.2332,-1.18161,0.276738,1.74059,0.605341,0.350064,0.12413,0.25951,5.5183,5.16217,0.996003,0.994303,0.000437415,0.280713,0.458249,0.190689,0.194482,0.211627,0.219677,0.332012,0.276269,0.283512,0.258565,0,0,0,0,0,0,0.269687,0.270634,0.274775,0.276647,0,0,0,0,0.242951,0.246599,0.292897,0.270783,0.343886,0,0,0,8,10,6,9
-733.637,0.998523,0.0235382,8,255,0,742.77,-1.03503,0.157956,0.796536,-0.360163,-0.581113,-0.789565,-0.373677,-0.0260811,-0.465051,0.755044,0.735256,1.43072,-1.27029,0.130763,0.902337,-1.77925,-3.28906,-0.686624,0.654528,1.33246,0.643848,0.371848,0.396395,0.220655,4.41439,5.30457,0.988043,0.995056,0.000437415,0.28665,0.377098,0.223675,0.200002,0.179434,0.222172,0.263112,0.212196,0.247987,0.246647,0,0,0,0,0,0,0.257282,0.241247,0.226746,0.256282,0,0,0,0,0.226894,0.243056,0.257142,0.239441,0.290651,0,0,0,8,10,6,9
-724.788,0.991547,0.0243414,6,127,0,748.025,-0.925021,-0.47359,1.09986,-0.707048,-0.995086,-0.295729,-0.23735,-0.294268,-0.178329,1.47962,0.153855,-0.0978305,-0.213438,0.535635,1.6396,0.200085,-0.37826,-0.373795,-0.169288,-0.369986,0.816059,0.182056,0.416599,0.431358,5.4234,4.89168,0.995607,0.992547,0.000437415,0.195063,0.461168,0.167243,0.137359,0.218492,0.226605,0.218692,0.235019,0.260661,0.219341,0,0,0,0,0,0,0.232747,0.213187,0.262712,0.267155,0,0,0,0,0.224272,0.228456,0.224376,0.232739,0.37355,0,0,0,8,10,6,9
-729.749,0.981012,0.0247838,7,127,0,735.825,-1.64306,0.739895,1.55206,-0.139584,-0.669715,-0.0796921,0.311925,0.136729,0.160227,1.16571,0.931476,-0.526937,-0.695379,0.834132,1.46499,0.139313,-0.814493,-1.32899,1.11352,-0.351431,0.745974,0.302511,0.869492,0.119957,5.75836,5.5995,0.996854,0.996314,0.000437415,0.296938,0.434779,0.180532,0.129439,0.18719,0.235341,0.212809,0.215738,0.249766,0.23734,0,0,0,0,0,0,0.243277,0.171054,0.252581,0.318789,0,0,0,0,0.237295,0.245487,0.241799,0.242292,0.263974,0,0,0,8,10,6,9
-732.692,0.988302,0.0246631,7,127,0,742.894,-0.380978,-0.204102,1.39151,-0.883712,-1.22157,-0.682428,-0.906328,-0.852217,-0.858801,0.319689,0.396902,1.16485,-0.183753,-0.5539,-0.660039,-1.69984,1.37455,0.0042223,-0.990083,2.67949,0.375113,0.328247,0.288966,0.542183,4.42986,5.50669,0.988224,0.995957,0.000437415,0.274042,0.405813,0.226716,0.205436,0.240111,0.225245,0.228777,0.228345,0.254576,0.259276,0,0,0,0,0,0,0.256504,0.238826,0.267428,0.255294,0,0,0,0,0.258484,0.23636,0.241586,0.240946,0.372254,0,0,0,8,10,6,9
-729.804,0.987219,0.0249237,7,127,0,748.4,0.173038,-0.137718,0.431273,-0.75127,-1.00827,-0.400138,-0.473162,-0.201279,-0.228652,-0.186289,-1.24681,-0.0508307,-0.452788,0.826732,-0.743511,-1.14254,1.97555,0.683333,-0.974151,1.1158,1.22304,0.536514,0.648078,0.976919,5.29073,4.44151,0.994987,0.988359,0.000437415,0.25435,0.40232,0.140204,0.106756,0.199324,0.185675,0.240171,0.23423,0.26796,0.175294,0,0,0,0,0,0,0.21508,0.189612,0.253558,0.245211,0,0,0,0,0.210658,0.199639,0.242783,0.238179,0.245329,0,0,0,8,10,6,9
-734.073,0.980232,0.0251225,7,127,0,749.91,-1.11201,0.135433,0.932397,-0.17437,-0.634749,-0.640523,-0.12494,0.161998,0.0609682,2.00979,2.39097,-1.2393,0.283185,0.406011,2.26262,-2.00697,0.609713,-0.678443,-0.142664,0.204369,1.09635,0.109457,1.16488,0.142504,5.12486,5.83108,0.994088,0.997074,0.000437415,0.250222,0.440567,0.192693,0.1265,0.125808,0.201159,0.255645,0.235428,0.229844,0.236839,0,0,0,0,0,0,0.265706,0.178673,0.177733,0.276443,0,0,0,0,0.21601,0.227938,0.234765,0.232346,0.281885,0,0,0,8,10,6,9
-732.349,0.985345,0.0249474,7,127,0,746.664,-0.721478,-0.0660983,1.34146,-0.551084,-0.619129,-0.831029,-0.59026,-0.247309,-0.443823,0.909033,-0.737843,-0.166719,1.22298,3.23665,1.81115,-0.269824,-0.678147,-0.291783,0.832537,-1.46658,0.642223,0.172759,0.328124,0.385274,4.91458,4.41013,0.992715,0.987992,0.000437415,0.253161,0.452825,0.1994,0.192581,0.172477,0.195452,0.232021,0.210513,0.263271,0.214273,0,0,0,0,0,0,0.245029,0.241139,0.229289,0.242784,0,0,0,0,0.210147,0.225217,0.247945,0.234741,0.334907,0,0,0,8,10,6,9
-730.864,0.976283,0.025038,7,127,0,743.287,-0.632647,-0.351602,0.640039,-1.23107,-1.20031,-0.734985,-0.351106,0.041098,-0.410636,0.83017,1.14433,-0.112863,1.38572,0.780897,0.886578,-0.462417,0.32186,-1.02138,1.54631,1.19685,1.07739,0.294577,0.284375,0.36771,5.11885,5.82049,0.994053,0.997043,0.000437415,0.252696,0.493782,0.116456,0.119895,0.183229,0.252797,0.339728,0.240959,0.252923,0.269433,0,0,0,0,0,0,0.249307,0.250828,0.274536,0.295047,0,0,0,0,0.227486,0.251423,0.277448,0.24761,0.334235,0,0,0,8,10,6,9
